Date,AAVE-USD,ADA-USD,ALGO-USD,ATOM-USD,AVAX-USD,BCH-USD,BNB-USD,BTC-USD,CHR-USD,DASH-USD,DOGE-USD,DOT-USD,EOS-USD,ETC-USD,ETH-USD,FIL-USD,FTT-USD,LINK-USD,LTC-USD,MATIC-USD,NEO-USD,SOL-USD,THETA-USD,TRX-USD,UNI-USD,VET-USD,XLM-USD,XMR-USD,XRP-USD,ZEC-USD
2020-01-21,0.5165709853172302,0.04598899930715561,0.24935400485992432,4.6494269371032715,4.896294116973877,343.4217834472656,18.127666473388672,8745.89453125,0.011947999708354473,110.86134338378906,0.0023759999312460423,2.9000799655914307,3.663300037384033,8.945603370666504,169.69715881347656,5.591133117675781,2.3519740104675293,2.6735498905181885,57.64788055419922,0.01716100051999092,11.21809196472168,0.9510539770126343,0.11067099869251251,0.017308000475168228,0.003971000202000141,0.005963999778032303,0.06241999939084053,65.96295928955078,0.23716600239276886,53.38587951660156
2020-01-22,0.5165709853172302,0.04565399885177612,0.24674099683761597,4.652061939239502,4.896294116973877,347.2313232421875,17.79836082458496,8680.8759765625,0.011877000331878662,107.64678192138672,0.002322999993339181,2.9000799655914307,3.650599956512451,9.337963104248047,168.29415893554688,5.623733043670654,2.31968092918396,2.6455819606781006,58.3547248840332,0.017086999490857124,11.235395431518555,0.9510539770126343,0.11844699829816818,0.0173530001193285,0.004182999953627586,0.005878000054508448,0.05988899990916252,65.03414154052734,0.23605599999427795,52.1873893737793
2020-01-23,0.5165709853172302,0.043333999812603,0.23468899726867676,4.444534778594971,4.896294116973877,324.8680114746094,17.021404266357422,8406.515625,0.011706000193953514,102.40938568115234,0.002268000040203333,2.9000799655914307,3.574521064758301,8.463454246520996,162.92855834960938,4.126817226409912,2.230808973312378,2.462109088897705,54.6302604675293,0.01594099961221218,10.593727111816406,0.9510539770126343,0.10776499658823013,0.016253000125288963,0.004098000004887581,0.005578999873250723,0.059238001704216,62.53315734863281,0.2261040061712265,49.21638870239258
2020-01-24,0.5165709853172302,0.04500399902462959,0.23221899569034576,4.484530925750732,4.896294116973877,319.5209045410156,17.047409057617188,8445.4345703125,0.011541999876499176,100.82657623291016,0.00227600010111928,2.9000799655914307,3.6426329612731934,8.623167991638184,163.05117797851562,4.050363063812256,2.268299102783203,2.504390001296997,54.53178787231445,0.0162540003657341,10.542153358459473,0.9510539770126343,0.10446500033140182,0.01641100086271763,0.00418600020930171,0.005621000193059444,0.05730300024151802,61.764793395996094,0.22304099798202515,49.02225112915039
2020-01-25,0.5165709853172302,0.043248001486063004,0.2349890023469925,4.415064811706543,4.896294116973877,311.35833740234375,16.976106643676758,8367.84765625,0.011376000009477139,102.15567779541016,0.002256999956443906,2.9000799655914307,3.530184030532837,8.43345832824707,161.283935546875,4.2471699714660645,2.2222819328308105,2.456526041030884,53.69778823852539,0.01606599986553192,10.377863883972168,0.9510539770126343,0.10177700221538544,0.01619900017976761,0.004188000224530697,0.005621999967843294,0.056039001792669296,61.52178955078125,0.220427006483078,49.073490142822266
2020-01-26,0.5165709853172302,0.04458099976181984,0.23778000473976135,4.480583190917969,4.896294116973877,346.99786376953125,17.43863296508789,8596.830078125,0.011362999677658081,111.00492858886719,0.002305000089108944,2.9000799655914307,3.6502859592437744,9.143773078918457,168.0771026611328,4.9178948402404785,2.2864599227905273,2.571582078933716,56.21271514892578,0.016457000747323036,10.791177749633789,0.9510539770126343,0.10216700285673141,0.016804000362753868,0.004133999813348055,0.005708999931812286,0.05857200175523758,63.87039566040039,0.2306859940290451,53.64628982543945
2020-01-27,0.5165709853172302,0.047912001609802246,0.24041399359703064,4.5177001953125,4.896294116973877,362.6493225097656,17.691341400146484,8909.8193359375,0.011309999972581863,113.268310546875,0.002368000103160739,2.9000799655914307,3.9639010429382324,10.424935340881348,170.93089294433594,5.673274040222168,2.375446081161499,2.609652042388916,58.763267517089844,0.016909999772906303,11.120888710021973,0.9510539770126343,0.10260699689388275,0.017134999856352806,0.003829000052064657,0.005770999938249588,0.05964500084519386,65.58409881591797,0.231222003698349,55.23891067504883
2020-01-28,0.5165709853172302,0.05285700038075447,0.24427799880504608,4.586639881134033,4.896294116973877,378.859130859375,18.115135192871094,9358.58984375,0.01108499988913536,116.20458984375,0.0024500000290572643,2.9000799655914307,4.050940990447998,11.530345916748047,176.3703155517578,3.745124101638794,2.4437010288238525,2.655339002609253,60.671817779541016,0.017255999147892,11.384126663208008,0.9510539770126343,0.1074490025639534,0.01861399970948696,0.003872999921441078,0.005824000108987093,0.06030299887061119,67.72108459472656,0.23848800361156464,56.81426239013672
2020-01-29,0.5165709853172302,0.05351400002837181,0.24139900505542755,4.4128570556640625,4.896294116973877,381.5235290527344,17.912776947021484,9316.6298828125,0.01622599922120571,122.04264831542969,0.0023900000378489494,2.9000799655914307,3.978732109069824,12.319811820983887,175.0503387451172,4.36731481552124,2.3560590744018555,2.7853240966796875,60.07793426513672,0.017109999433159828,11.246432304382324,0.9510539770126343,0.10346999764442444,0.018682999536395073,0.0037479999009519815,0.0057230000384151936,0.0617390014231205,70.04087829589844,0.23573000729084015,62.020687103271484
2020-01-30,0.5165709853172302,0.0560699999332428,0.2421959936618805,4.414964199066162,4.896294116973877,392.9721374511719,18.590408325195312,9508.9931640625,0.014387000352144241,122.47207641601562,0.0024399999529123306,2.9000799655914307,4.3394269943237305,12.27430534362793,184.6904754638672,3.749263048171997,2.4094960689544678,2.9129879474639893,68.15906524658203,0.018644999712705612,11.7435941696167,0.9510539770126343,0.10244499891996384,0.019499000161886215,0.003857000032439828,0.005657999776303768,0.06120700016617775,74.97740936279297,0.24364200234413147,66.59606170654297
2020-01-31,0.5165709853172302,0.05379299819469452,0.24814599752426147,4.38951301574707,4.896294116973877,375.3895568847656,18.210979461669922,9350.529296875,0.014484000392258167,116.42607116699219,0.002394000068306923,2.9000799655914307,4.1386871337890625,11.300946235656738,180.16017150878906,3.8495209217071533,2.371485948562622,2.823791027069092,67.8794937133789,0.017928000539541245,11.469328880310059,0.9510539770126343,0.10422500222921371,0.018681999295949936,0.00392800010740757,0.005778999999165535,0.06155399978160858,72.08708953857422,0.23923300206661224,66.53315734863281
2020-02-01,0.5165709853172302,0.056092001497745514,0.2491990029811859,4.376357078552246,4.896294116973877,381.01336669921875,18.218320846557617,9392.875,0.013716000132262707,117.46965789794922,0.0024220000486820936,2.9000799655914307,4.158605098724365,11.541696548461914,183.6739501953125,4.872459888458252,2.3513779640197754,2.8389530181884766,70.82001495361328,0.018331000581383705,11.439431190490723,0.9510539770126343,0.1037290021777153,0.019063999876379967,0.0038109999150037766,0.006004999857395887,0.06046999990940094,73.3370590209961,0.24145500361919403,66.01995849609375
2020-02-02,0.5165709853172302,0.055768001824617386,0.2534109950065613,4.406764984130859,4.896294116973877,378.27301025390625,18.448184967041016,9344.365234375,0.0138330003246665,115.6194839477539,0.0024679999332875013,2.9000799655914307,4.222658157348633,11.388736724853516,188.61753845214844,4.912385940551758,2.322287082672119,2.832581043243408,70.2315444946289,0.01911499910056591,12.065849304199219,0.9510539770126343,0.10453599691390991,0.01913600042462349,0.0036090000066906214,0.006258999928832054,0.06336700171232224,75.03939056396484,0.25073400139808655,66.55357360839844
2020-02-03,0.5165709853172302,0.05697900056838989,0.2629309892654419,4.2607269287109375,4.896294116973877,383.8786926269531,18.46275520324707,9293.521484375,0.013101000338792801,116.19806671142578,0.0024399999529123306,2.9000799655914307,4.202330112457275,11.792460441589355,189.8650665283203,3.8817269802093506,2.301224946975708,2.7746589183807373,69.78022003173828,0.022086000069975853,11.883307456970215,0.9510539770126343,0.1077290028333664,0.019217999652028084,0.003713000100106001,0.006308999843895435,0.0640610009431839,76.82463836669922,0.254626989364624,65.63407135009766
2020-02-04,0.5165709853172302,0.05599600076675415,0.28146401047706604,4.216973781585693,4.896294116973877,380.5999755859375,18.177366256713867,9180.962890625,0.012857000343501568,111.13607025146484,0.0025029999669641256,2.9000799655914307,4.246142864227295,11.432574272155762,189.25059509277344,4.5760297775268555,2.2481698989868164,2.7411210536956787,68.1957778930664,0.021128999069333076,12.174742698669434,0.9510539770126343,0.12200500071048737,0.01926100067794323,0.0033519999124109745,0.006508999969810247,0.06629099696874619,75.27223205566406,0.26680800318717957,64.32164001464844
2020-02-05,0.5165709853172302,0.059230998158454895,0.27598199248313904,4.325847148895264,4.896294116973877,442.0081481933594,19.215049743652344,9613.423828125,0.013193000108003616,122.26602172851562,0.0025820001028478146,2.9000799655914307,4.515810012817383,12.338170051574707,204.23023986816406,4.585601806640625,2.344559907913208,2.8456289768218994,72.49310302734375,0.021432999521493912,12.75455093383789,0.9510539770126343,0.12045899778604507,0.02077599987387657,0.0032319999299943447,0.006506999954581261,0.06873299926519394,77.99447631835938,0.2774679958820343,71.11607360839844
2020-02-06,0.5165709853172302,0.05975700169801712,0.28672701120376587,4.566989898681641,4.896294116973877,442.7859191894531,20.59526252746582,9729.8017578125,0.01345099974423647,119.76839447021484,0.002652999944984913,2.9000799655914307,4.584068775177002,12.09863567352295,212.33908081054688,5.4530110359191895,2.3992350101470947,2.8846819400787354,73.38868713378906,0.024459000676870346,12.87556266784668,0.9510539770126343,0.12302400171756744,0.02253499999642372,0.002991999965161085,0.006794000044465065,0.07054000347852707,78.0866928100586,0.2822139859199524,69.92156219482422
2020-02-07,0.5165709853172302,0.059790000319480896,0.31277498602867126,4.810633182525635,4.896294116973877,439.75341796875,22.062257766723633,9795.943359375,0.017187999561429024,118.51265716552734,0.002768999896943569,2.9000799655914307,4.601563930511475,11.702788352966309,222.72605895996094,4.1379170417785645,2.380100965499878,3.3085319995880127,74.35611724853516,0.022962000221014023,12.791513442993164,0.9510539770126343,0.12352100014686584,0.022060999646782875,0.002643000101670623,0.006829999852925539,0.0716250017285347,79.56542205810547,0.2792840003967285,68.65769958496094
2020-02-08,0.5165709853172302,0.05994400009512901,0.30744999647140503,4.627561092376709,4.896294116973877,443.5063171386719,21.782419204711914,9865.119140625,0.015661999583244324,125.90099334716797,0.0031590000726282597,2.9000799655914307,4.761520862579346,11.672789573669434,223.14651489257812,4.098300933837891,2.3824079036712646,3.414457082748413,76.46756744384766,0.02115499973297119,12.701725006103516,0.9510539770126343,0.11697100102901459,0.021851999685168266,0.0023849999997764826,0.006686999928206205,0.07085300236940384,80.67391967773438,0.2772429883480072,69.87718200683594
2020-02-09,0.5165709853172302,0.0618089996278286,0.3411160111427307,4.758784770965576,4.896294116973877,449.8135986328125,24.308561325073242,10116.673828125,0.016279000788927078,127.55178833007812,0.0032319999299943447,2.9000799655914307,5.006862163543701,11.71010684967041,228.5785675048828,3.8853468894958496,2.408008098602295,3.4773130416870117,77.09258270263672,0.02191999927163124,14.135641098022461,0.9510539770126343,0.12228800356388092,0.022034000605344772,0.0005019999807700515,0.006804000120609999,0.0728209987282753,87.6192626953125,0.28245699405670166,71.11097717285156
